"ORG_USER_ID","USERID","ORG_NODEID","ORG_NODE_LEVEL","ADMINID","ACTIVATION_STATUS","CREATED_DATE_TIME","UPDATED_DATE_TIME"
"5596588","5595071","604940","3","101","AC",,
"5596589","5595072","604939","3","101","AC",,
"5596590","5595073","604939","3","101","AC",,
"5596591","5595074","604939","3","101","AC",,
"5596592","5595075","604939","3","101","AC",,
"5596593","5595076","604939","3","101","AC",,
"5596594","5595077","604939","3","101","AC",,
"5596595","5595078","604938","3","101","AC",,
"5596596","5595079","604938","3","101","AC",,
"5596597","5595080","604938","3","101","AC",,
"5596598","5595081","604938","3","101","AC",,
"5596599","5595082","604938","3","101","AC",,
"5596600","5595083","604938","3","101","AC",,
"5596601","5595084","604938","3","101","AC",,
"5596602","5595085","604938","3","101","AC",,
"5596603","5595086","604938","3","101","AC",,
"5596604","5595087","604937","3","101","AC",,
"5596605","5595088","604937","3","101","AC",,
"5596606","5595089","604937","3","101","AC",,
"5596607","5595090","604937","3","101","AC",,
"5596608","5595091","604937","3","101","AC",,
"5596609","5595092","604937","3","101","AC",,
"5596610","5595093","604937","3","101","AC",,
"5596611","5595094","604937","3","101","AC",,
"5596612","5595095","604937","3","101","AC",,
"5596613","5595276","604597","3","101","AC",,
"5596614","5595277","604597","3","101","AC",,
"5596615","5595278","604597","3","101","AC",,
"5596616","5595279","604597","3","101","AC",,
"5596617","5595280","604597","3","101","AC",,
"5596618","5595281","604597","3","101","AC",,
"5596619","5595282","604597","3","101","AC",,
"5596620","5595283","604597","3","101","AC",,
"5596621","5595284","604597","3","101","AC",,
"5596622","5595285","604597","3","101","AC",,
"5596623","5595286","604597","3","101","AC",,
"5596624","5595287","604597","3","101","AC",,
"5596625","5595288","604597","3","101","AC",,
"5596626","5595289","604597","3","101","AC",,
"5596627","5595290","604597","3","101","AC",,
"5596628","5595291","604597","3","101","AC",,
"5596629","5595292","604621","3","101","AC",,
"5596630","5595293","604621","3","101","AC",,
"5596631","5595294","604621","3","101","AC",,
"5596632","5595295","604621","3","101","AC",,
"5596633","5595296","604621","3","101","AC",,
"5596634","5595297","604621","3","101","AC",,
"5596635","5595298","604621","3","101","AC",,
"5596636","5595299","604621","3","101","AC",,
"5596637","5595300","604621","3","101","AC",,
"5596638","5595301","604621","3","101","AC",,
"5596639","5595302","604621","3","101","AC",,
"5596640","5595303","604621","3","101","AC",,
"5596641","5595304","605154","3","101","AC",,
"5596642","5595305","605154","3","101","AC",,
"5596643","5595486","604594","3","101","AC",,
"5596644","5595487","604594","3","101","AC",,
"5596645","5595488","604594","3","101","AC",,
"5596646","5595489","604594","3","101","AC",,
"5596647","5595490","604594","3","101","AC",,
"5596648","5595491","604594","3","101","AC",,
"5596649","5595492","604594","3","101","AC",,
"5596650","5595493","604594","3","101","AC",,
"5596651","5595494","604594","3","101","AC",,
"5596652","5595495","604594","3","101","AC",,
"5596653","5595496","604594","3","101","AC",,
"5596654","5595497","604594","3","101","AC",,
"5596655","5595498","604594","3","101","AC",,
"5596656","5595499","604594","3","101","AC",,
"5596657","5595500","604594","3","101","AC",,
"5596658","5595501","604594","3","101","AC",,
"5596659","5595502","604594","3","101","AC",,
"5596660","5595503","604594","3","101","AC",,
"5596661","5595504","604594","3","101","AC",,
"5596662","5595505","604594","3","101","AC",,
"5596663","5595506","604594","3","101","AC",,
"5596664","5595507","604594","3","101","AC",,
"5596665","5595508","604619","3","101","AC",,
"5596666","5595509","604619","3","101","AC",,
"5596667","5595510","604619","3","101","AC",,
"5596668","5595511","604619","3","101","AC",,
"5596669","5595512","604619","3","101","AC",,
"5596670","5595513","604619","3","101","AC",,
"5596671","5595514","604619","3","101","AC",,
"5596672","5595515","604607","3","101","AC",,
"5596673","5594886","604640","3","101","AC",,
"5596674","5594887","604640","3","101","AC",,
"5596675","5594888","604640","3","101","AC",,
"5596676","5594889","604640","3","101","AC",,
"5596677","5594890","604638","3","101","AC",,
"5596678","5594891","604638","3","101","AC",,
"5596679","5594892","604638","3","101","AC",,
"5596680","5594893","604638","3","101","AC",,
"5596681","5594894","604638","3","101","AC",,
"5596682","5594895","604638","3","101","AC",,
"5596683","5594896","604638","3","101","AC",,
"5596684","5594897","604638","3","101","AC",,
"5596685","5594898","604653","3","101","AC",,
"5596686","5594899","604653","3","101","AC",,
"5596687","5594900","604653","3","101","AC",,
"5596688","5594901","604653","3","101","AC",,
"5596689","5594902","604653","3","101","AC",,
"5596690","5594903","604653","3","101","AC",,
"5596691","5594904","604653","3","101","AC",,
"5596692","5594905","604653","3","101","AC",,
"5596693","5594906","604653","3","101","AC",,
"5596694","5594907","604653","3","101","AC",,
"5596695","5594908","604653","3","101","AC",,
"5596696","5594909","604653","3","101","AC",,
"5596697","5594910","604653","3","101","AC",,
"5596698","5594911","604653","3","101","AC",,
"5596699","5594912","604651","3","101","AC",,
"5596700","5594913","604651","3","101","AC",,
"5596701","5594914","604651","3","101","AC",,
"5596702","5594915","604651","3","101","AC",,
"5596703","5595096","604443","3","101","AC",,
"5596704","5595097","604443","3","101","AC",,
"5596705","5595098","604443","3","101","AC",,
"5596706","5595099","604443","3","101","AC",,
"5596707","5595100","604443","3","101","AC",,
"5596708","5595101","604443","3","101","AC",,
"5596709","5595102","604443","3","101","AC",,
"5596710","5595103","604443","3","101","AC",,
"5596711","5595104","604443","3","101","AC",,
"5596712","5595105","604443","3","101","AC",,
"5596713","5595106","604443","3","101","AC",,
"5596714","5595107","604443","3","101","AC",,
"5596715","5595108","604666","3","101","AC",,
"5596716","5595109","604666","3","101","AC",,
"5596717","5595110","604666","3","101","AC",,
"5596718","5595111","604666","3","101","AC",,
"5596719","5595112","604665","3","101","AC",,
"5596720","5595113","604665","3","101","AC",,
"5596721","5595114","604665","3","101","AC",,
"5596722","5595115","604665","3","101","AC",,
"5596723","5595116","604665","3","101","AC",,
"5596724","5595117","604665","3","101","AC",,
"5596725","5595118","604664","3","101","AC",,
"5596726","5595119","604664","3","101","AC",,
"5596727","5595120","604664","3","101","AC",,
"5596728","5595121","604664","3","101","AC",,
"5596729","5595122","604664","3","101","AC",,
"5596730","5595123","604664","3","101","AC",,
"5596731","5595124","604664","3","101","AC",,
"5596732","5595125","604663","3","101","AC",,
"5596733","5595306","604861","3","101","AC",,
"5596734","5595307","604861","3","101","AC",,
"5596735","5595308","604861","3","101","AC",,
"5596736","5595309","604861","3","101","AC",,
"5596737","5595310","604861","3","101","AC",,
"5596738","5595311","604861","3","101","AC",,
"5596739","5595312","604861","3","101","AC",,
"5598007","5594960","604941","3","101","AC",,
"5598008","5594961","604941","3","101","AC",,
"5598009","5594962","604941","3","101","AC",,
"5598010","5594963","604941","3","101","AC",,
"5598011","5594964","604941","3","101","AC",,
"5598012","5594965","604941","3","101","AC",,
"5598013","5594966","604941","3","101","AC",,
"5598014","5594967","604941","3","101","AC",,
"5598015","5594968","604940","3","101","AC",,
"5598016","5594969","604940","3","101","AC",,
"5598017","5594970","604940","3","101","AC",,
"5598018","5594971","604940","3","101","AC",,
"5598019","5594972","604940","3","101","AC",,
"5598020","5594973","604940","3","101","AC",,
"5598021","5594974","604940","3","101","AC",,
"5598022","5594975","604940","3","101","AC",,
"5598023","5595156","604622","3","101","AC",,
"5598024","5595157","604622","3","101","AC",,
"5598025","5595158","604610","3","101","AC",,
"5598026","5595159","604610","3","101","AC",,
"5598027","5595160","604610","3","101","AC",,
"5598028","5595161","604610","3","101","AC",,
"5598029","5595162","604610","3","101","AC",,
"5598030","5595163","604610","3","101","AC",,
"5598031","5595164","604610","3","101","AC",,
"5598032","5595165","604610","3","101","AC",,
"5598033","5595166","604610","3","101","AC",,
"5598034","5595167","604610","3","101","AC",,
"5598035","5595168","604610","3","101","AC",,
"5598036","5595169","604610","3","101","AC",,
"5598037","5595170","604610","3","101","AC",,
"5598038","5595171","604610","3","101","AC",,
"5598039","5595172","604610","3","101","AC",,
"5598040","5595173","604610","3","101","AC",,
"5598041","5595174","604610","3","101","AC",,
"5598042","5595175","604610","3","101","AC",,
"5598043","5595176","604610","3","101","AC",,
"5598044","5595177","604597","3","101","AC",,
"5598045","5595178","604597","3","101","AC",,
"5598046","5595179","604597","3","101","AC",,
"5598047","5595180","604597","3","101","AC",,
"5598048","5595181","604597","3","101","AC",,
"5598049","5595182","604597","3","101","AC",,
"5598050","5595183","604597","3","101","AC",,
"5598051","5595184","604597","3","101","AC",,
"5598052","5595185","604597","3","101","AC",,
"5598053","5595366","604620","3","101","AC",,
"5598054","5595367","604620","3","101","AC",,
"5598055","5595368","604620","3","101","AC",,
"5598056","5595369","604620","3","101","AC",,
"5598057","5595370","604620","3","101","AC",,
"5598058","5595371","604620","3","101","AC",,
"5598059","5595372","604608","3","101","AC",,
"5598060","5595373","604608","3","101","AC",,
"5598061","5595374","604608","3","101","AC",,
"5598062","5595375","604608","3","101","AC",,
"5598063","5595376","604608","3","101","AC",,
"5598064","5595377","604608","3","101","AC",,
"5598065","5595378","604608","3","101","AC",,
"5598066","5595379","604608","3","101","AC",,
"5598067","5595380","604608","3","101","AC",,
"5598068","5595381","604608","3","101","AC",,
"5598069","5595382","604608","3","101","AC",,
"5598070","5595383","604608","3","101","AC",,
"5598071","5595384","604608","3","101","AC",,
"5598072","5595385","604608","3","101","AC",,
"5598073","5595386","604608","3","101","AC",,
"5598074","5595387","604608","3","101","AC",,
"5598075","5595388","604608","3","101","AC",,
"5598076","5595389","604608","3","101","AC",,
"5598077","5595390","604608","3","101","AC",,
"5598078","5595391","604594","3","101","AC",,
"5598079","5595392","604594","3","101","AC",,
"5598080","5595393","604594","3","101","AC",,
"5598081","5595394","604594","3","101","AC",,
"5598082","5595395","604594","3","101","AC",,
"5598083","5594736","605586","3","101","AC",,
"5598084","5594737","605586","3","101","AC",,
"5598085","5594738","605586","3","101","AC",,
"5598086","5594739","605586","3","101","AC",,
"5598087","5594740","605586","3","101","AC",,
"5598088","5594741","605586","3","101","AC",,
"5598089","5594742","605586","3","101","AC",,
"5598090","5594743","605586","3","101","AC",,
"5598091","5594744","605586","3","101","AC",,
"5598092","5594745","605586","3","101","AC",,
"5598093","5594746","605586","3","101","AC",,
"5598094","5594747","605586","3","101","AC",,
"5598095","5594748","605586","3","101","AC",,
"5598096","5594749","605586","3","101","AC",,
"5598097","5594750","605586","3","101","AC",,
"5598098","5594751","605586","3","101","AC",,
"5598099","5594752","605586","3","101","AC",,
"5598100","5594753","605498","3","101","AC",,
"5598101","5594754","605498","3","101","AC",,
"5598102","5594755","605498","3","101","AC",,
"5598103","5594756","605498","3","101","AC",,
"5598104","5594757","605498","3","101","AC",,
"5598105","5594758","605498","3","101","AC",,
"5598106","5594759","605498","3","101","AC",,
"5598107","5594760","605498","3","101","AC",,
"5598108","5594761","605498","3","101","AC",,
"5598109","5594762","605497","3","101","AC",,
"5598110","5594763","605497","3","101","AC",,
"5598111","5594764","605497","3","101","AC",,
"5598112","5594765","605497","3","101","AC",,
"5598113","5594976","604464","3","101","AC",,
"5598114","5594977","604464","3","101","AC",,
"5598115","5594978","604464","3","101","AC",,
"5598116","5594979","604464","3","101","AC",,
"5598117","5594980","604463","3","101","AC",,
"5598118","5594981","604463","3","101","AC",,
"5598119","5594982","604463","3","101","AC",,
"5598120","5594983","604463","3","101","AC",,
"5598121","5594984","604463","3","101","AC",,
"5598122","5594985","604463","3","101","AC",,
"5598123","5594986","604462","3","101","AC",,
"5598124","5594987","604462","3","101","AC",,
"5598125","5594988","604462","3","101","AC",,
"5598126","5594989","604462","3","101","AC",,
"5598127","5594990","604462","3","101","AC",,
"5598128","5594991","604462","3","101","AC",,
"5598129","5594992","604462","3","101","AC",,
"5598130","5594993","604474","3","101","AC",,
"5598131","5594994","604474","3","101","AC",,
"5598132","5594995","604474","3","101","AC",,
"5598133","5594996","604474","3","101","AC",,
"5598134","5594997","604474","3","101","AC",,
"5598135","5594998","604474","3","101","AC",,
"5598136","5594999","604474","3","101","AC",,
"5598137","5595000","604474","3","101","AC",,
"5598138","5595001","604474","3","101","AC",,
"5598139","5595002","604474","3","101","AC",,
"5598140","5595003","604474","3","101","AC",,
"5598141","5595004","604474","3","101","AC",,
"5598142","5595005","604474","3","101","AC",,
"5598143","5595186","604937","3","101","AC",,
"5598144","5595187","604937","3","101","AC",,
"5598145","5595188","604937","3","101","AC",,
"5598146","5595189","604160","3","101","AC",,
"5598147","5595190","604160","3","101","AC",,
"5598148","5595191","604160","3","101","AC",,
"5598149","5595192","604160","3","101","AC",,
"5598150","5595193","604160","3","101","AC",,
"5598151","5595194","604159","3","101","AC",,
"5598152","5595195","604159","3","101","AC",,
"5598153","5595196","604159","3","101","AC",,
"5598154","5595197","604159","3","101","AC",,
"5598155","5595198","604159","3","101","AC",,
"5598156","5595199","604159","3","101","AC",,
"5598157","5595200","604863","3","101","AC",,
"5598158","5595201","604863","3","101","AC",,
"5598159","5595202","604863","3","101","AC",,
"5598160","5595203","604862","3","101","AC",,
"5598161","5595204","604862","3","101","AC",,
"5598162","5595205","604862","3","101","AC",,
"5598163","5595206","604862","3","101","AC",,
"5598164","5595207","604862","3","101","AC",,
"5598165","5595208","604861","3","101","AC",,
"5598166","5595209","604861","3","101","AC",,
"5598167","5595210","604861","3","101","AC",,
"5598168","5595211","604861","3","101","AC",,
"5598169","5595212","604861","3","101","AC",,
"5598170","5595213","604861","3","101","AC",,
"5598171","5595214","604861","3","101","AC",,
"5598172","5595215","604861","3","101","AC",,
"5598173","5595396","605154","3","101","AC",,
"5598174","5595397","605154","3","101","AC",,
"5598175","5595398","605154","3","101","AC",,
"5598176","5595399","605154","3","101","AC",,
"5598177","5595400","605154","3","101","AC",,
"5598178","5595401","605154","3","101","AC",,
"5598179","5595402","605154","3","101","AC",,
"5598180","5595403","605154","3","101","AC",,
"5598181","5595404","605154","3","101","AC",,
"5598182","5595405","605154","3","101","AC",,
"5598183","5595406","605154","3","101","AC",,
"5598184","5595407","605154","3","101","AC",,
"5598185","5595408","605154","3","101","AC",,
"5598186","5595409","605154","3","101","AC",,
"5598187","5595410","605154","3","101","AC",,
"5599455","5600070","605125","3","101","AC",,
"5599456","5600071","605125","3","101","AC",,
"5599457","5600072","605124","3","101","AC",,
"5599458","5600073","605124","3","101","AC",,
"5599459","5600074","605535","3","101","AC",,
"5599460","5600075","605535","3","101","AC",,
"5599461","5599836","605770","3","101","AC",,
"5599462","5599837","605770","3","101","AC",,
"5599463","5599838","605770","3","101","AC",,
"5599464","5599839","605770","3","101","AC",,
"5599465","5599840","605770","3","101","AC",,
"5599466","5599841","605770","3","101","AC",,
"5599467","5599842","605770","3","101","AC",,
"5599468","5599843","605770","3","101","AC",,
"5599469","5599844","605770","3","101","AC",,
"5599470","5599845","605770","3","101","AC",,
"5599471","5599846","605770","3","101","AC",,
"5599472","5599847","605769","3","101","AC",,
"5599473","5599848","605769","3","101","AC",,
"5599474","5599849","605769","3","101","AC",,
"5599475","5599850","605769","3","101","AC",,
"5599476","5599851","605768","3","101","AC",,
"5599477","5599852","605768","3","101","AC",,
"5599478","5599853","605768","3","101","AC",,
"5599479","5599854","605768","3","101","AC",,
"5599480","5599855","605768","3","101","AC",,
"5599481","5599856","605768","3","101","AC",,
"5599482","5599857","605768","3","101","AC",,
"5599483","5599858","604678","3","101","AC",,
"5599484","5599859","604678","3","101","AC",,
"5599485","5599860","604678","3","101","AC",,
"5599486","5599861","604678","3","101","AC",,
"5599487","5599862","604678","3","101","AC",,
"5599488","5599863","604678","3","101","AC",,
"5599489","5599864","604678","3","101","AC",,
"5599490","5599865","604678","3","101","AC",,
"5599491","5600076","605535","3","101","AC",,
"5599492","5600077","605535","3","101","AC",,
"5599493","5600078","605535","3","101","AC",,
"5599494","5600079","605535","3","101","AC",,
"5599495","5600080","605535","3","101","AC",,
"5599496","5600081","605535","3","101","AC",,
"5599497","5600082","605535","3","101","AC",,
"5599498","5600083","605535","3","101","AC",,
"5599499","5600084","605535","3","101","AC",,
"5599500","5600085","605329","3","101","AC",,
"5599501","5600086","605329","3","101","AC",,
"5599502","5600087","605329","3","101","AC",,
"5599503","5600088","605328","3","101","AC",,
"5599504","5600089","605328","3","101","AC",,
"5599505","5600090","605328","3","101","AC",,
"5599506","5600091","605328","3","101","AC",,
"5599507","5600092","605327","3","101","AC",,
"5599508","5600093","605327","3","101","AC",,
"5599509","5600094","605327","3","101","AC",,
"5599510","5600095","605327","3","101","AC",,
"5599511","5600096","605326","3","101","AC",,
"5599512","5600097","605326","3","101","AC",,
"5599513","5600098","605326","3","101","AC",,
"5599514","5600099","605325","3","101","AC",,
"5599515","5600100","605325","3","101","AC",,
"5599516","5600101","605325","3","101","AC",,
"5599517","5600102","605325","3","101","AC",,
"5599518","5600103","605325","3","101","AC",,
"5599519","5600104","605188","3","101","AC",,
"5599520","5600105","605187","3","101","AC",,
"5599521","5599866","605802","3","101","AC",,
"5599522","5599867","605802","3","101","AC",,
"5599523","5599868","605802","3","101","AC",,
"5599524","5599869","605802","3","101","AC",,
"5599525","5599870","605802","3","101","AC",,
"5599526","5599871","605802","3","101","AC",,
"5599527","5599872","605802","3","101","AC",,
"5599528","5599873","605802","3","101","AC",,
"5599529","5599874","605802","3","101","AC",,
"5599530","5599875","605802","3","101","AC",,
"5599531","5599876","603970","3","101","AC",,
"5599532","5599877","603970","3","101","AC",,
"5599533","5599878","603970","3","101","AC",,
"5599534","5599879","603970","3","101","AC",,
"5599535","5599880","603970","3","101","AC",,
"5599536","5599881","603970","3","101","AC",,
"5599537","5599882","603970","3","101","AC",,
"5599538","5599883","603970","3","101","AC",,
"5599539","5599884","603970","3","101","AC",,
"5599540","5599885","603970","3","101","AC",,
"5599541","5599886","603970","3","101","AC",,
"5599542","5599887","603970","3","101","AC",,
"5599543","5599888","605784","3","101","AC",,
"5599544","5599889","605784","3","101","AC",,
"5599545","5599890","605784","3","101","AC",,
"5599546","5599891","605784","3","101","AC",,
"5599547","5599892","605784","3","101","AC",,
"5599548","5599893","605784","3","101","AC",,
"5599549","5599894","605784","3","101","AC",,
"5599550","5599895","605784","3","101","AC",,
"5599551","5600106","605187","3","101","AC",,
"5599552","5600107","605187","3","101","AC",,
"5599553","5600108","605187","3","101","AC",,
"5599554","5600109","605187","3","101","AC",,
"5599555","5600110","605187","3","101","AC",,
"5599556","5600111","605187","3","101","AC",,
"5599557","5600112","605187","3","101","AC",,
"5599558","5600113","605186","3","101","AC",,
"5599559","5600114","605186","3","101","AC",,
"5599560","5600115","605186","3","101","AC",,
"5599561","5600116","605186","3","101","AC",,
"5599562","5600117","605186","3","101","AC",,
"5599563","5600118","605186","3","101","AC",,
"5599564","5600119","605186","3","101","AC",,
"5599565","5600120","605186","3","101","AC",,
"5599566","5600121","605186","3","101","AC",,
"5599567","5600122","605186","3","101","AC",,
"5599568","5600123","605186","3","101","AC",,
"5599569","5600124","605186","3","101","AC",,
"5599570","5600125","605186","3","101","AC",,
"5599571","5600126","605186","3","101","AC",,
"5599572","5600127","605186","3","101","AC",,
"5599573","5600128","605186","3","101","AC",,
"5599574","5600129","605186","3","101","AC",,
"5599575","5600130","605186","3","101","AC",,
"5599576","5600131","605186","3","101","AC",,
"5599577","5600132","605186","3","101","AC",,
"5599578","5600133","605186","3","101","AC",,
"5599579","5600134","605124","3","101","AC",,
"5599580","5600135","605124","3","101","AC",,
"5599581","5598456","605132","3","101","AC",,
"5599582","5598457","605132","3","101","AC",,
"5599583","5598458","605132","3","101","AC",,
"5599584","5598459","605132","3","101","AC",,
"5599585","5598460","605132","3","101","AC",,
"5599586","5598461","605132","3","101","AC",,
"5599587","5598462","605132","3","101","AC",,
"5599588","5598463","605132","3","101","AC",,
"5599589","5598464","605121","3","101","AC",,
"5599590","5598465","605121","3","101","AC",,
"5599591","5598466","605121","3","101","AC",,
"5599592","5598467","605121","3","101","AC",,
"5599593","5598468","605121","3","101","AC",,
"5599594","5598469","605133","3","101","AC",,
"5599595","5598470","605133","3","101","AC",,
"5599596","5598471","605133","3","101","AC",,
"5599597","5598472","605133","3","101","AC",,
"5599598","5598473","605131","3","101","AC",,
"5599599","5598474","605131","3","101","AC",,
"5599600","5598475","605131","3","101","AC",,
"5599601","5598476","605131","3","101","AC",,
"5599602","5598477","605131","3","101","AC",,
"5599603","5598478","605131","3","101","AC",,
"5599604","5598479","605131","3","101","AC",,
"5599605","5598480","605130","3","101","AC",,
"5599606","5598481","605130","3","101","AC",,
"5599607","5598482","605130","3","101","AC",,
"5599608","5598483","605130","3","101","AC",,
"5599609","5598484","605130","3","101","AC",,
"5599610","5598485","605130","3","101","AC",,
"5599611","5598696","605138","3","101","AC",,
"5599612","5598697","605138","3","101","AC",,
"5599613","5598698","605138","3","101","AC",,
"5599614","5598699","605138","3","101","AC",,
"5599615","5598700","605138","3","101","AC",,
"5599616","5598701","605138","3","101","AC",,
"5599617","5598702","605138","3","101","AC",,
"5599618","5598703","605138","3","101","AC",,
"5599619","5598704","605138","3","101","AC",,
"5599620","5598705","605138","3","101","AC",,
"5599621","5598706","605138","3","101","AC",,
"5599622","5598707","605138","3","101","AC",,
"5599623","5598708","605138","3","101","AC",,
"5599624","5598709","605138","3","101","AC",,
"5599625","5598710","605138","3","101","AC",,
"5599626","5598711","605138","3","101","AC",,
"5599627","5598712","605138","3","101","AC",,
"5599628","5598713","605138","3","101","AC",,
"5599629","5598714","605138","3","101","AC",,
"5599630","5598715","605138","3","101","AC",,
"5599631","5598716","605138","3","101","AC",,
"5599632","5598717","605138","3","101","AC",,
"5599633","5598718","605138","3","101","AC",,
"5599634","5598719","605146","3","101","AC",,
"5599635","5598720","605146","3","101","AC",,
"5596740","5595313","604861","3","101","AC",,
"5596741","5595314","604860","3","101","AC",,
"5596742","5595315","604860","3","101","AC",,
"5596743","5595316","604860","3","101","AC",,
"5596744","5595317","604860","3","101","AC",,
"5596745","5595318","604860","3","101","AC",,
"5596746","5595319","604860","3","101","AC",,
"5596747","5595320","604860","3","101","AC",,
"5596748","5595321","604860","3","101","AC",,
"5596749","5595322","604860","3","101","AC",,
"5596750","5595323","604860","3","101","AC",,
"5596751","5595324","604860","3","101","AC",,
"5596752","5595325","604860","3","101","AC",,
"5596753","5595326","604860","3","101","AC",,
"5596754","5595327","604860","3","101","AC",,
"5596755","5595328","604860","3","101","AC",,
"5596756","5595329","604860","3","101","AC",,
"5596757","5595330","604860","3","101","AC",,
"5596758","5595331","604860","3","101","AC",,
"5596759","5595332","604860","3","101","AC",,
"5596760","5595333","604859","3","101","AC",,
"5596761","5595334","604859","3","101","AC",,
"5596762","5595335","604859","3","101","AC",,
"5596763","5595606","604607","3","101","AC",,
"5596764","5595607","604607","3","101","AC",,
"5596765","5595608","604607","3","101","AC",,
"5596766","5595609","604607","3","101","AC",,
"5596767","5595610","604607","3","101","AC",,
"5596768","5595611","604607","3","101","AC",,
"5596769","5595612","604607","3","101","AC",,
"5596770","5595613","604607","3","101","AC",,
"5596771","5595614","604607","3","101","AC",,
"5596772","5595615","604607","3","101","AC",,
"5596773","5595616","604593","3","101","AC",,
"5596774","5595617","604593","3","101","AC",,
"5596775","5595618","604593","3","101","AC",,
"5596776","5595619","604593","3","101","AC",,
"5596777","5595620","604593","3","101","AC",,
"5596778","5595621","604593","3","101","AC",,
"5596779","5595622","604593","3","101","AC",,
"5596780","5595623","604593","3","101","AC",,
"5596781","5595624","604593","3","101","AC",,
"5596782","5595625","604593","3","101","AC",,
"5596783","5595626","604593","3","101","AC",,
"5596784","5595627","604593","3","101","AC",,
"5596785","5595628","604593","3","101","AC",,
"5596786","5595629","604593","3","101","AC",,
"5596787","5595630","604593","3","101","AC",,
"5596788","5595631","604592","3","101","AC",,
"5596789","5595632","604592","3","101","AC",,
"5596790","5595633","604592","3","101","AC",,
"5596791","5595634","604592","3","101","AC",,
"5596792","5595635","604592","3","101","AC",,
"5596793","5595516","605153","3","101","AC",,
"5596794","5595517","605153","3","101","AC",,
"5596795","5595518","605319","3","101","AC",,
"5596796","5595519","605319","3","101","AC",,
"5596797","5595520","605319","3","101","AC",,
"5596798","5595521","605319","3","101","AC",,
"5596799","5595522","605319","3","101","AC",,
"5596800","5595523","605319","3","101","AC",,
"5596801","5595524","605319","3","101","AC",,
"5596802","5595525","605319","3","101","AC",,
"5596803","5595526","605319","3","101","AC",,
"5596804","5595527","605319","3","101","AC",,
"5596805","5595528","605319","3","101","AC",,
"5596806","5595529","605319","3","101","AC",,
"5596807","5595530","605319","3","101","AC",,
"5596808","5595531","605319","3","101","AC",,
"5596809","5595532","605318","3","101","AC",,
"5596810","5595533","605318","3","101","AC",,
"5596811","5595534","605318","3","101","AC",,
"5596812","5595535","605318","3","101","AC",,
"5596813","5595536","605318","3","101","AC",,
"5596814","5595537","605318","3","101","AC",,
"5596815","5595538","605318","3","101","AC",,
"5596816","5595539","605318","3","101","AC",,
"5596817","5595540","605318","3","101","AC",,
"5596818","5595541","605318","3","101","AC",,
"5596819","5595542","605318","3","101","AC",,
"5596820","5595543","605318","3","101","AC",,
"5596821","5595544","605318","3","101","AC",,
"5596822","5595545","605318","3","101","AC",,
"5596823","5595546","604864","3","101","AC",,
"5596824","5595547","604864","3","101","AC",,
"5596825","5595548","605739","3","101","AC",,
"5596826","5595549","605739","3","101","AC",,
"5596827","5595550","605739","3","101","AC",,
"5596828","5595551","605739","3","101","AC",,
"5596829","5595552","605739","3","101","AC",,
"5596830","5595553","605739","3","101","AC",,
"5596831","5595554","605739","3","101","AC",,
"5596832","5595555","605739","3","101","AC",,
"5596833","5595556","605739","3","101","AC",,
"5596834","5595557","605739","3","101","AC",,
"5596835","5595558","605739","3","101","AC",,
"5596836","5595559","605739","3","101","AC",,
"5596837","5595560","605739","3","101","AC",,
"5596838","5595561","605739","3","101","AC",,
"5596839","5595562","605739","3","101","AC",,
"5596840","5595563","605738","3","101","AC",,
"5596841","5595564","605738","3","101","AC",,
"5596842","5595565","605738","3","101","AC",,
"5596843","5595566","605738","3","101","AC",,
"5596844","5595567","605738","3","101","AC",,
"5596845","5595568","605738","3","101","AC",,
"5596846","5595569","605738","3","101","AC",,
"5596847","5595570","605738","3","101","AC",,
"5596848","5595571","605738","3","101","AC",,
"5596849","5595572","605738","3","101","AC",,
"5596850","5595573","605738","3","101","AC",,
"5596851","5595574","605738","3","101","AC",,
"5596852","5595575","605738","3","101","AC",,
"5596853","5595576","605716","3","101","AC",,
"5596854","5595577","605716","3","101","AC",,
"5596855","5595578","605716","3","101","AC",,
"5596856","5595579","605716","3","101","AC",,
"5596857","5595580","605716","3","101","AC",,
"5596858","5595581","605716","3","101","AC",,
"5596859","5595582","605716","3","101","AC",,
"5596860","5595583","605716","3","101","AC",,
"5596861","5595584","605716","3","101","AC",,
"5596862","5595585","605716","3","101","AC",,
"5596863","5595586","605716","3","101","AC",,
"5596864","5595587","605716","3","101","AC",,
"5596865","5595588","605716","3","101","AC",,
"5596866","5595589","605716","3","101","AC",,
"5596867","5595590","605716","3","101","AC",,
"5596868","5595591","605716","3","101","AC",,
"5596869","5595592","605716","3","101","AC",,
"5596870","5595593","605716","3","101","AC",,
"5596871","5595594","605716","3","101","AC",,
"5596872","5595595","605716","3","101","AC",,
"5596873","5595596","605716","3","101","AC",,
"5596874","5595597","605716","3","101","AC",,
"5596875","5595598","605716","3","101","AC",,
"5596876","5595599","605716","3","101","AC",,
"5596877","5595600","605716","3","101","AC",,
"5596878","5595601","605716","3","101","AC",,
"5596879","5595602","605716","3","101","AC",,
"5596880","5595603","605716","3","101","AC",,
"5596881","5595604","605716","3","101","AC",,
"5596882","5595605","605716","3","101","AC",,
"5596883","5595636","605318","3","101","AC",,
"5596884","5595637","605318","3","101","AC",,
"5596885","5595638","605318","3","101","AC",,
"5596886","5595639","605318","3","101","AC",,
"5596887","5595640","605317","3","101","AC",,
