"USERID","CUST_PROD_ID","GRADEID","SUBTESTID","DATETIMESTAMP"
"5591857","5001","10004","2002",
"5594865","5001","10004","2002",
"5598938","5001","10004","2001",
"5599113","5001","10004","2002",
"5588617","5001","10004","2002",
"5588489","5001","10004","2001",
"5588273","5001","10004","2002",
"5592550","5001","10004","2002",
"5591583","5001","10004","2002",
"5598969","5001","10004","2001",
"5591152","5001","10004","2001",
"5591465","5001","10004","2002",
"5592083","5001","10004","2002",
"5588355","5001","10004","2001",
"5591578","5001","10004","2002",
"5589008","5001","10004","2001",
"5599612","5001","10004","2001",
"5599837","5001","10004","2001",
"5599845","5001","10004","2002",
"5592486","5001","10005","2001",
"5592491","5001","10005","2001",
"5592245","5001","10004","2002",
"5598515","5001","10004","2001",
"5600173","5001","10004","2002",
"5600082","5001","10004","2002",
"5599985","5001","10004","2002",
"5599492","5001","10004","2002",
"5591146","5001","10004","2002",
"5591614","5001","10004","2001",
"5591726","5001","10004","2001",
"5591866","5001","10004","2002",
"5600169","5001","10004","2001",
"5592078","5001","10004","2002",
"5592077","5001","10004","2002",
"5587617","5001","10005","2001",
"5599993","5001","10004","2001",
"5591560","5001","10004","2001",
"5592333","5001","10004","2002",
"5592319","5001","10004","2001",
"5592330","5001","10004","2002",
"5588466","5001","10004","2002",
"5599600","5001","10004","2001",
"5599253","5001","10004","2001",
"5598580","5001","10004","2001",
"5591664","5001","10005","2001",
"5591306","5001","10005","2001",
"5591311","5001","10005","2001",
"5593486","5001","10005","2002",
"5591772","5001","10005","2002",
"5593488","5001","10005","2002",
"5600010","5001","10004","2002",
"5599768","5001","10004","2001",
"5594456","5001","10005","2001",
"5594451","5001","10005","2002",
"5592509","5001","10005","2001",
"5593434","5001","10005","2002",
"5587429","5001","10005","2002",
"5592749","5001","10005","2002",
"5599524","5001","10004","2001",
"5599525","5001","10004","2002",
"5593860","5001","10005","2001",
"5593865","5001","10005","2002",
"5591090","5001","10005","2001",
"5598677","5001","10004","2002",
"5591715","5001","10004","2002",
"5599514","5001","10004","2002",
"5593043","5001","10005","2002",
"5593042","5001","10005","2002",
"5592896","5001","10005","2001",
"5592890","5001","10005","2002",
"5592895","5001","10005","2001",
"5593323","5001","10005","2001",
"5593324","5001","10005","2002",
"5594622","5001","10005","2001",
"5593988","5001","10005","2001",
"5589521","5001","10005","2002",
"5589526","5001","10005","2001",
"5594105","5001","10005","2002",
"5589499","5001","10005","2001",
"5589491","5001","10005","2001",
"5589490","5001","10005","2001",
"5593688","5001","10005","2001",
"5588153","5001","10005","2002",
"5593705","5001","10005","2001",
"5593829","5001","10005","2002",
"5587822","5001","10005","2002",
"5593944","5001","10005","2002",
"5594428","5001","10005","2002",
"5587758","5001","10005","2002",
"5587926","5001","10005","2001",
"5587914","5001","10005","2002",
"5589448","5001","10005","2001",
"5587804","5001","10005","2002",
"5594540","5001","10005","2001",
"5593955","5001","10005","2001",
"5593793","5001","10005","2002",
"5593909","5001","10005","2001",
"5593792","5001","10005","2002",
"5593917","5001","10005","2001",
"5588101","5001","10005","2001",
"5589634","5001","10005","2001",
"5589623","5001","10005","2002",
"5589636","5001","10005","2002",
"5589194","5001","10005","2001",
"5593898","5001","10005","2001",
"5587917","5001","10005","2002",
"5592867","5001","10005","2002",
"5589178","5001","10005","2002",
"5588770","5001","10005","2001",
"5590714","5001","10005","2002",
"5590718","5001","10005","2001",
"5590735","5001","10005","2001",
"5588753","5001","10005","2002",
"5597976","5001","10005","2001",
"5590449","5001","10005","2001",
"5590560","5001","10005","2002",
"5590559","5001","10005","2001",
"5588740","5001","10005","2002",
"5589943","5001","10005","2001",
"5589653","5001","10005","2002",
"5589786","5001","10005","2001",
"5589961","5001","10005","2002",
"5589958","5001","10005","2001",
"5589959","5001","10005","2001",
"5597173","5001","10005","2002",
"5590872","5001","10005","2001",
"5590855","5001","10005","2002",
"5589000","5001","10005","2001",
"5589864","5001","10005","2001",
"5588949","5001","10005","2001",
"5588951","5001","10005","2002",
"5588957","5001","10005","2001",
"5588102","5001","10005","2002",
"5598259","5001","10005","2002",
"5590445","5001","10005","2001",
"5589771","5001","10005","2002",
"5597924","5001","10005","2001",
"5597218","5001","10005","2002",
"5597216","5001","10005","2002",
"5597169","5001","10005","2002",
"5596630","5001","10005","2001",
"5598419","5001","10005","2002",
"5598031","5001","10005","2001",
"5596842","5001","10005","2001",
"5598382","5001","10005","2002",
"5598027","5001","10005","2001",
"5598030","5001","10005","2001",
"5598126","5001","10005","2002",
"5596757","5001","10005","2001",
"5598383","5001","10005","2001",
"5597232","5001","10005","2002",
"5597801","5001","10005","2001",
"5590074","5001","10005","2001",
"5597130","5001","10005","2001",
"5597933","5001","10005","2002",
"5590029","5001","10005","2001",
"5593115","5001","10003","2001",
"5592852","5001","10003","2001",
"5594357","5001","10003","2002",
"5590882","5001","10003","2001",
"5592864","5001","10003","2001",
"5593934","5001","10003","2001",
"5593666","5001","10003","2002",
"5588069","5001","10003","2002",
"5588062","5001","10003","2002",
"5588068","5001","10003","2002",
"5592781","5001","10003","2002",
"5592781","5001","10003","2001",
"5594420","5001","10003","2001",
"5594659","5001","10003","2002",
"5590847","5001","10003","2001",
"5588919","5001","10003","2001",
"5592760","5001","10003","2002",
"5592882","5001","10003","2001",
"5588800","5001","10003","2001",
"5587759","5001","10003","2001",
"5588939","5001","10003","2002",
"5588051","5001","10003","2002",
"5588051","5001","10003","2001",
"5588103","5001","10003","2002",
"5588102","5001","10003","2001",
"5595520","5001","10003","2002",
"5595293","5001","10003","2002",
"5598887","5001","10003","2001",
"5600050","5001","10003","2001",
"5600054","5001","10003","2001",
"5599103","5001","10003","2001",
"5595437","5001","10003","2001",
"5595076","5001","10003","2001",
"5595059","5001","10003","2002",
"5595015","5001","10003","2001",
"5595013","5001","10003","2002",
"5599222","5001","10003","2001",
"5594933","5001","10003","2001",
"5595676","5001","10003","2002",
"5596469","5001","10003","2001",
"5596514","5001","10003","2001",
"5595447","5001","10003","2001",
"5596110","5001","10003","2001",
"5595974","5001","10003","2002",
"5595974","5001","10003","2001",
"5595975","5001","10003","2002",
"5595975","5001","10003","2001",
"5594849","5001","10003","2001",
"5595888","5001","10003","2001",
"5595257","5001","10003","2001",
"5595274","5001","10003","2002",
"5595607","5001","10003","2001",
"5595608","5001","10003","2002",
"5600154","5001","10003","2001",
"5595643","5001","10003","2002",
"5596421","5001","10003","2002",
"5598461","5001","10003","2001",
"5595201","5001","10003","2002",
"5595333","5001","10003","2001",
"5595203","5001","10003","2002",
"5595524","5001","10003","2002",
"5590011","5001","10003","2002",
"5590011","5001","10003","2001",
"5595658","5001","10003","2002",
"5595137","5001","10003","2002",
"5591640","5001","10003","2002",
"5592682","5001","10003","2001",
"5599467","5001","10003","2002",
"5598518","5001","10003","2001",
"5591284","5001","10003","2001",
"5592590","5001","10003","2001",
"5592237","5001","10003","2001",
"5591699","5001","10003","2001",
"5591019","5001","10003","2001",
"5599453","5001","10003","2001",
"5598465","5001","10003","2002",
"5598626","5001","10003","2001",
"5599788","5001","10003","2002",
"5599680","5001","10003","2001",
"5591616","5001","10003","2002",
"5591399","5001","10003","2002",
"5591020","5001","10003","2002",
"5599590","5001","10003","2001",
"5599475","5001","10003","2001",
"5594802","5001","10003","2002",
"5598750","5001","10003","2002",
"5599192","5001","10003","2001",
"5598530","5001","10003","2002",
"5591380","5001","10003","2002",
"5591380","5001","10003","2001",
"5591377","5001","10003","2002",
"5591496","5001","10003","2001",
"5598529","5001","10003","2002",
"5598534","5001","10003","2002",
"5598834","5001","10003","2002",
"5600031","5001","10003","2002",
"5591389","5001","10003","2002",
"5591499","5001","10003","2002",
"5599907","5001","10003","2002",
"5591556","5001","10003","2001",
"5591138","5001","10003","2002",
"5598568","5001","10003","2002",
"5600045","5001","10003","2001",
"5596400","5001","10003","2001",
"5592233","5001","10003","2001",
"5589031","5001","10003","2001",
"5591317","5001","10003","2002",
"5591317","5001","10003","2001",
"5591881","5001","10003","2002",
"5598967","5001","10003","2001",
"5600147","5001","10003","2002",
"5591644","5001","10003","2001",
"5592101","5001","10003","2001",
"5591272","5001","10003","2002",
"5591278","5001","10003","2001",
"5599431","5001","10003","2002",
"5590918","5001","10003","2001",
"5588546","5001","10003","2001",
"5588541","5001","10003","2002",
"5588541","5001","10003","2001",
"5599900","5001","10003","2002",
"5598828","5001","10003","2001",
"5590913","5001","10003","2001",
"5589021","5001","10003","2001",
"5589020","5001","10003","2001",
"5598891","5001","10003","2001",
"5598835","5001","10003","2002",
"5598835","5001","10003","2001",
"5591283","5001","10003","2002",
"5598818","5001","10003","2001",
"5600043","5001","10003","2002",
"5591397","5001","10003","2002",
"5599595","5001","10003","2001",
"5599210","5001","10003","2001",
"5591504","5001","10003","2001",
"5588533","5001","10003","2001",
"5594760","5001","10003","2002",
"5591927","5001","10003","2001",
"5591680","5001","10003","2002",
"5599591","5001","10003","2002",
"5594883","5001","10003","2001",
"5591514","5001","10003","2001",
"5596405","5001","10003","2002",
"5598533","5001","10003","2001",
"5592283","5001","10003","2002",
"5588247","5001","10003","2001",
"5588242","5001","10003","2001",
"5592249","5001","10001","2001",
"5592253","5001","10001","2001",
"5592028","5001","10001","2002",
"5587566","5001","10001","2001",
"5591384","5001","10003","2002",
"5592050","5001","10003","2002",
"5588563","5001","10003","2002",
"5588251","5001","10003","2002",
"5592276","5001","10003","2002",
"5588399","5001","10003","2001",
"5589022","5001","10003","2002",
"5589022","5001","10003","2001",
"5598790","5001","10003","2002",
"5588326","5001","10003","2001",
"5592396","5001","10003","2002",
"5588481","5001","10003","2002",
"5599455","5001","10003","2001",
"5599717","5001","10003","2002",
"5599717","5001","10003","2001",
"5598584","5001","10003","2001",
"5598581","5001","10003","2001",
"5587588","5001","10001","2002",
"5591214","5001","10003","2001",
"5599585","5001","10003","2002",
"5591832","5001","10003","2001",
"5588606","5001","10003","2001",
"5588437","5001","10003","2001",
"5590985","5001","10001","2001",
"5588574","5001","10003","2002",
"5592733","5001","10001","2002",
"5587689","5001","10001","2002",
"5587385","5001","10001","2002",
"5592311","5001","10003","2002",
"5592212","5001","10003","2002",
"5592212","5001","10003","2001",
"5599716","5001","10003","2002",
"5592261","5001","10001","2002",
"5591830","5001","10003","2002",
"5588570","5001","10003","2001",
"5592026","5001","10001","2001",
"5599456","5001","10003","2002",
"5599621","5001","10003","2001",
"5588327","5001","10003","2001",
"5592277","5001","10003","2002",
"5588622","5001","10003","2001",
"5592384","5001","10001","2002",
"5587683","5001","10001","2001",
"5588295","5001","10003","2001",
"5588569","5001","10003","2001",
"5591785","5001","10001","2002",
"5587709","5001","10001","2001",
"5592565","5001","10003","2001",
"5591791","5001","10001","2001",
"5600192","5001","10003","2001",
"5588236","5001","10003","2001",
"5587602","5001","10001","2001",
"5587606","5001","10001","2002",
"5587711","5001","10001","2001",
"5591717","5001","10003","2002",
"5587607","5001","10001","2001",
"5591894","5001","10001","2001",
"5591788","5001","10001","2001",
"5592042","5001","10003","2001",
"5598512","5001","10003","2002",
"5592305","5001","10003","2001",
"5591970","5001","10003","2001",
"5588360","5001","10003","2001",
"5591690","5001","10003","2002",
"5587387","5001","10001","2001",
"5599989","5001","10003","2002",
"5587691","5001","10001","2002",
"5599984","5001","10003","2001",
"5592632","5001","10001","2002",
"5587731","5001","10001","2002",
"5587731","5001","10001","2001",
"5587589","5001","10001","2001",
"5587594","5001","10001","2002",
"5592250","5001","10001","2002",
"5598678","5001","10003","2001",
"5596962","5001","10005","2001",
"5597808","5001","10005","2002",
"5594696","5001","10005","2001",
"5594693","5001","10005","2002",
"5598672","5001","10005","2002",
"5595054","5001","10005","2002",
"5594676","5001","10005","2002",
"5595620","5001","10005","2001",
"5594900","5001","10005","2001",
"5595050","5001","10005","2002",
"5595053","5001","10005","2001",
"5595286","5001","10005","2001",
"5595755","5001","10005","2001",
"5595752","5001","10005","2002",
"5595277","5001","10005","2001",
"5595377","5001","10005","2001",
"5590032","5001","10005","2002",
"5595506","5001","10005","2001",
"5595637","5001","10005","2001",
"5595538","5001","10005","2001",
"5596337","5001","10005","2002",
"5598538","5001","10005","2002",
"5598539","5001","10005","2001",
"5599551","5001","10005","2002",
"5599561","5001","10005","2002",
"5600129","5001","10005","2002",
"5600113","5001","10005","2002",
"5595094","5001","10005","2002",
"5598162","5001","10005","2002",
"5598292","5001","10005","2002",
"5595887","5001","10005","2002",
"5598552","5001","10005","2002",
"5600127","5001","10005","2002",
"5598945","5001","10005","2002",
"5595320","5001","10005","2001",
"5594906","5001","10005","2002",
"5596525","5001","10005","2001",
"5591344","5001","10005","2002",
"5591457","5001","10005","2001",
"5591823","5001","10005","2001",
"5598977","5001","10005","2002",
"5596088","5001","10005","2001",
"5596038","5001","10005","2001",
"5594946","5001","10005","2001",
"5600063","5001","10005","2001",
"5591824","5001","10005","2001",
"5599178","5001","10005","2002",
"5595314","5001","10005","2002",
"5595319","5001","10005","2001",
"5599918","5001","10005","2001",
"5595683","5001","10005","2001",
"5588509","5001","10005","2002",
"5591327","5001","10005","2001",
"5594858","5001","10005","2002",
"5594739","5001","10005","2002",
"5594746","5001","10005","2001",
"5599548","5001","10005","2002",
"5588259","5001","10005","2002",
"5595194","5001","10005","2002",
"5588505","5001","10005","2001",
"5594677","5001","10005","2001",
"5591452","5001","10005","2002",
"5588591","5001","10005","2001",
"5588593","5001","10005","2001",
"5588587","5001","10005","2001",
"5588588","5001","10005","2001",
"5588227","5001","10005","2002",
"5588382","5001","10005","2002",
"5588385","5001","10005","2001",
"5599131","5001","10005","2002",
"5600136","5001","10005","2002",
"5596531","5001","10005","2001",
"5592285","5001","10005","2001",
"5592241","5001","10005","2002",
"5592239","5001","10005","2002",
"5592576","5001","10005","2002",
"5592579","5001","10005","2002",
"5592485","5001","10005","2001",
"5591858","5001","10005","2002",
"5599112","5001","10005","2002",
"5588468","5001","10005","2001",
"5592553","5001","10005","2002",
"5591721","5001","10005","2001",
"5599744","5001","10005","2002",
"5588343","5001","10005","2001",
"5588412","5001","10005","2001",
"5599484","5001","10005","2001",
"5592284","5001","10005","2001",
"5592560","5001","10005","2002",
"5588637","5001","10005","2002",
"5588638","5001","10005","2001",
"5588455","5001","10005","2001",
"5588291","5001","10005","2001",
"5591621","5001","10005","2002",
"5588374","5001","10005","2001",
"5591574","5001","10005","2002",
"5592464","5001","10005","2002",
"5600077","5001","10005","2002",
"5599980","5001","10005","2001",
"5599335","5001","10005","2002",
"5599336","5001","10005","2001",
"5592029","5001","10003","2001",
"5599390","5001","10005","2001",
"5599295","5001","10005","2002",
"5591853","5001","10005","2001",
"5591914","5001","10003","2002",
"5592148","5001","10003","2001",
"5591658","5001","10003","2001",
"5591651","5001","10003","2001",
"5599612","5001","10005","2002",
"5598637","5001","10005","2002",
"5598640","5001","10005","2001",
"5591604","5001","10005","2002",
"5591710","5001","10005","2001",
"5587381","5001","10003","2002",
"5587635","5001","10003","2001",
"5599635","5001","10005","2001",
"5599643","5001","10005","2001",
"5599754","5001","10005","2001",
"5592735","5001","10003","2002",
"5591901","5001","10003","2001",
"5599525","5001","10005","2002",
"5599994","5001","10005","2001",
"5599999","5001","10005","2002",
"5599987","5001","10005","2001",
"5599892","5001","10005","2001",
"5599994","5001","10005","2002",
"5593007","5001","10003","2001",
"5587424","5001","10003","2001",
"5593005","5001","10003","2002",
"5587417","5001","10003","2001",
"5591893","5001","10003","2001",
"5591889","5001","10003","2001",
"5591791","5001","10003","2001",
"5587737","5001","10003","2001",
"5591545","5001","10003","2001",
"5591193","5001","10003","2001",
"5591175","5001","10003","2001",
"5591422","5001","10003","2001",
"5591293","5001","10003","2001",
"5587576","5001","10003","2001",
"5587583","5001","10003","2002",
"5587584","5001","10003","2002",
"5591167","5001","10003","2002",
"5590982","5001","10003","2002",
"5591299","5001","10003","2002",
"5598801","5001","10005","2001",
"5587602","5001","10003","2001",
"5587604","5001","10003","2001",
"5599999","5001","10005","2001",
"5598589","5001","10005","2001",
"5592032","5001","10003","2001",
"5593017","5001","10003","2002",
"5598489","5001","10005","2002",
"5600182","5001","10005","2001",
"5592426","5001","10005","2002",
"5592334","5001","10005","2002",
"5592015","5001","10003","2002",
"5591076","5001","10003","2001",
"5592635","5001","10003","2001",
"5587652","5001","10003","2002",
"5591786","5001","10003","2002",
"5587380","5001","10003","2002",
"5587380","5001","10003","2001",
"5592141","5001","10003","2002",
"5591189","5001","10003","2001",
"5594135","5001","10003","2001",
"5593360","5001","10003","2002",
"5593700","5001","10003","2002",
"5593704","5001","10003","2001",
"5594191","5001","10003","2001",
"5594244","5001","10003","2001",
"5594246","5001","10003","2001",
"5593314","5001","10003","2002",
"5593306","5001","10003","2002",
"5594153","5001","10003","2002",
"5593464","5001","10003","2001",
"5593472","5001","10003","2001",
"5593709","5001","10003","2001",
"5593644","5001","10003","2001",
"5593641","5001","10003","2001",
"5593639","5001","10003","2001",
"5594571","5001","10003","2001",
"5593251","5001","10003","2001",
"5593251","5001","10003","2002",
"5587708","5001","10003","2002",
"5591896","5001","10003","2001",
"5587594","5001","10003","2002",
"5587440","5001","10003","2001",
"5594096","5001","10003","2001",
"5594156","5001","10003","2002",
"5591647","5001","10003","2001",
"5591195","5001","10003","2002",
"5593034","5001","10003","2001",
"5593421","5001","10003","2002",
"5593430","5001","10003","2001",
"5594352","5001","10003","2002",
"5594355","5001","10003","2001",
"5593728","5001","10003","2002",
"5587437","5001","10003","2002",
"5593823","5001","10003","2001",
"5599512","5001","10005","2002",
"5593883","5001","10003","2001",
"5593309","5001","10003","2002",
"5593851","5001","10003","2001",
"5593710","5001","10003","2002",
"5593710","5001","10003","2001",
"5591288","5001","10003","2001",
"5593421","5001","10003","2001",
"5593735","5001","10003","2002",
"5593604","5001","10003","2002",
"5593720","5001","10003","2001",
"5594097","5001","10003","2001",
"5593780","5001","10003","2001",
"5593777","5001","10003","2002",
"5593777","5001","10003","2001",
"5593317","5001","10003","2001",
"5593426","5001","10003","2001",
"5594349","5001","10003","2002",
"5587593","5001","10003","2001",
"5592388","5001","10003","2001",
"5589060","5001","10003","2002",
"5589062","5001","10003","2002",
"5589121","5001","10003","2002",
"5589133","5001","10003","2001",
"5593781","5001","10003","2002",
"5589457","5001","10003","2001",
"5594173","5001","10003","2001",
"5592768","5001","10003","2001",
"5588427","5001","10003","2002",
"5591892","5001","10001","2001",
"5587414","5001","10001","2002",
"5587707","5001","10001","2001",
"5591794","5001","10001","2001",
"5599651","5001","10003","2001",
"5599762","5001","10003","2002",
"5599255","5001","10003","2001",
"5599725","5001","10003","2001",
"5592258","5001","10001","2002",
"5587650","5001","10001","2001",
"5591718","5001","10003","2001",
"5591714","5001","10003","2001",
"5591838","5001","10003","2002",
"5591838","5001","10003","2001",
"5588304","5001","10003","2002",
"5588304","5001","10003","2001",
"5587606","5001","10001","2001",
"5587607","5001","10001","2002",
"5587600","5001","10001","2002",
"5591779","5001","10001","2001",
"5587710","5001","10001","2001",
"5587721","5001","10001","2002",
"5592737","5001","10001","2001",
"5587693","5001","10001","2001",
"5588334","5001","10003","2002",
"5587422","5001","10001","2001",
"5592027","5001","10001","2001",
"5587585","5001","10001","2002",
"5599998","5001","10003","2001",
"5587699","5001","10001","2001",
"5587734","5001","10001","2001",
"5592257","5001","10001","2002",
"5593008","5001","10001","2001",
"5593844","5001","10001","2001",
"5590978","5001","10001","2002",
"5592739","5001","10001","2002",
"5599649","5001","10003","2002",
"5592628","5001","10001","2001",
"5599517","5001","10003","2001",
"5592130","5001","10001","2002",
"5587641","5001","10001","2001",
"5591914","5001","10001","2002",
"5592259","5001","10001","2002",
"5592023","5001","10001","2001",
"5592034","5001","10001","2001",
"5587614","5001","10001","2002",
"5593856","5001","10001","2001",
"5592155","5001","10001","2002",
"5599892","5001","10003","2001",
"5591909","5001","10001","2002",
"5591909","5001","10001","2001",
"5591101","5001","10001","2002",
"5592386","5001","10001","2002",
"5599530","5001","10003","2002",
"5599507","5001","10003","2002",
"5599510","5001","10003","2001",
"5599732","5001","10003","2001",
"5587622","5001","10001","2002",
"5593852","5001","10001","2002",
"5592743","5001","10001","2001",
"5588178","5001","10002","2001",
"5588180","5001","10002","2001",
"5590768","5001","10002","2001",
"5589566","5001","10002","2002",
"5589572","5001","10002","2002",
"5588071","5001","10002","2001",
"5588143","5001","10002","2002",
"5589615","5001","10002","2002",
"5593780","5001","10002","2001",
"5590569","5001","10002","2001",
"5589053","5001","10002","2002",
"5588058","5001","10002","2001",
"5588776","5001","10002","2002",
"5589767","5001","10002","2001",
"5588057","5001","10002","2001",
"5593457","5001","10002","2002",
"5587781","5001","10002","2001",
"5587775","5001","10002","2002",
"5590492","5001","10002","2001",
"5587896","5001","10002","2002",
"5587902","5001","10002","2001",
"5590690","5001","10002","2001",
"5590791","5001","10002","2001",
"5590776","5001","10002","2001",
"5588186","5001","10002","2001",
"5588932","5001","10002","2001",
"5588785","5001","10002","2001",
"5588786","5001","10002","2001",
"5589053","5001","10002","2001",
"5597785","5001","10002","2002",
"5588925","5001","10002","2001",
"5588723","5001","10002","2001",
"5588694","5001","10002","2001",
"5597550","5001","10002","2002",
"5588757","5001","10002","2002",
"5590817","5001","10002","2001",
"5590850","5001","10002","2001",
"5588813","5001","10002","2002",
"5598024","5001","10002","2002",
"5597912","5001","10002","2001",
"5597262","5001","10002","2002",
"5588980","5001","10002","2002",
"5598267","5001","10002","2001",
"5597546","5001","10002","2002",
"5597341","5001","10002","2002",
"5590705","5001","10002","2001",
"5588804","5001","10002","2001",
"5590466","5001","10002","2001",
"5588718","5001","10002","2001",
"5598020","5001","10002","2002",
"5597796","5001","10002","2002",
"5597782","5001","10002","2001",
"5597784","5001","10002","2001",
"5588907","5001","10002","2001",
"5589830","5001","10002","2002",
"5588964","5001","10002","2001",
"5590847","5001","10002","2001",
"5598371","5001","10002","2002",
"5598368","5001","10002","2002",
"5597858","5001","10002","2002",
"5597858","5001","10002","2001",
"5590469","5001","10002","2002",
"5590883","5001","10002","2002",
"5598266","5001","10002","2002",
"5597280","5001","10002","2002",
"5588973","5001","10002","2001",
"5597540","5001","10002","2002",
"5598014","5001","10002","2002",
"5590878","5001","10002","2002",
"5597537","5001","10002","2002",
"5588689","5001","10002","2001",
"5588866","5001","10002","2001",
"5588861","5001","10002","2002",
"5597650","5001","10002","2001",
"5598368","5001","10002","2001",
"5588709","5001","10002","2001",
"5588692","5001","10002","2002",
"5597203","5001","10002","2002",
"5597085","5001","10002","2002",
"5588684","5001","10002","2002",
"5597342","5001","10002","2001",
"5597648","5001","10002","2002",
"5588984","5001","10002","2002",
"5588984","5001","10002","2001",
"5588698","5001","10002","2001",
"5598143","5001","10002","2002",
"5598142","5001","10002","2001",
"5598006","5001","10002","2001",
"5597814","5001","10002","2001",
"5589606","5001","10002","2002",
"5590753","5001","10002","2001",
"5590839","5001","10002","2001",
"5589947","5001","10002","2002",
"5588565","5001","10002","2001",
"5599582","5001","10002","2002",
"5599587","5001","10002","2002",
"5599584","5001","10002","2001",
"5592339","5001","10002","2001",
"5598473","5001","10002","2002",
"5598479","5001","10002","2002",
"5600044","5001","10002","2001",
"5596388","5001","10002","2002",
"5599097","5001","10002","2002",
"5599440","5001","10002","2002",
"5591826","5001","10002","2001",
"5588198","5001","10002","2002",
"5588198","5001","10002","2001",
"5592103","5001","10002","2001",
"5591449","5001","10002","2001",
"5591223","5001","10002","2001",
"5598565","5001","10002","2002",
"5600149","5001","10002","2002",
"5600149","5001","10002","2001",
"5592438","5001","10002","2001",
"5592437","5001","10002","2001",
"5592440","5001","10002","2002",
"5588561","5001","10002","2001",
"5591386","5001","10002","2002",
"5591214","5001","10002","2002",
"5599432","5001","10002","2001",
"5599435","5001","10002","2002",
"5599686","5001","10002","2002",
"5599465","5001","10002","2002",
"5588573","5001","10002","2002",
"5591828","5001","10002","2002",
"5600151","5001","10002","2001",
"5592066","5001","10002","2001",
"5588578","5001","10002","2002",
"5592194","5001","10002","2001",
"5591815","5001","10002","2002",
"5591815","5001","10002","2001",
"5598895","5001","10002","2002",
"5598898","5001","10002","2001",
"5600058","5001","10002","2001",
"5591969","5001","10002","2002",
"5591969","5001","10002","2001",
"5588405","5001","10002","2002",
"5588405","5001","10002","2001",
"5599093","5001","10002","2001",
"5588643","5001","10002","2002",
"5588642","5001","10002","2001",
"5588474","5001","10002","2001",
"5588253","5001","10002","2002",
"5591939","5001","10002","2002",
"5591942","5001","10002","2002",
"5591942","5001","10002","2001",
"5589023","5001","10002","2001",
"5600160","5001","10002","2001",
"5590903","5001","10002","2002",
"5600158","5001","10002","2001",
"5592312","5001","10002","2001",
"5592311","5001","10002","2002",
"5592307","5001","10002","2002",
"5592206","5001","10002","2001",
"5600056","5001","10002","2002",
"5599095","5001","10002","2002",
"5599220","5001","10002","2001",
"5591645","5001","10002","2002",
"5588363","5001","10002","2002",
"5592231","5001","10002","2001",
"5591447","5001","10002","2001",
"5591816","5001","10002","2002",
"5596414","5001","10002","2001",
"5599211","5001","10002","2002",
"5592363","5001","10002","2001",
"5591020","5001","10002","2002",
"5599330","5001","10002","2001",
"5599234","5001","10002","2001",
"5599328","5001","10002","2001",
"5598878","5001","10002","2002",
"5598879","5001","10002","2002",
"5598885","5001","10002","2002",
"5591448","5001","10002","2001",
"5590918","5001","10002","2001",
"5599087","5001","10002","2001",
"5591840","5001","10002","2001",
"5591844","5001","10002","2002",
"5592234","5001","10002","2001",
"5598897","5001","10002","2001",
"5596406","5001","10002","2002",
"5591956","5001","10002","2001",
"5599986","5001","10002","2002",
"5599991","5001","10002","2001",
"5599895","5001","10002","2001",
"5599992","5001","10002","2001",
"5599729","5001","10002","2001",
"5592343","5001","10002","2002",
"5591496","5001","10002","2001",
"5597271","5001","10002","2001",
"5597300","5001","10002","2002",
"5597413","5001","10002","2002",
"5597408","5001","10002","2002",
"5590399","5001","10002","2001",
"5597277","5001","10002","2002",
"5597302","5001","10002","2002",
"5590427","5001","10002","2001",
"5597878","5001","10002","2002",
"5597878","5001","10002","2001",
"5597304","5001","10002","2002",
"5594767","5001","10002","2001",
"5596247","5001","10002","2002",
"5595657","5001","10002","2001",
"5595246","5001","10002","2001",
"5595610","5001","10002","2002",
"5595851","5001","10002","2001",
"5594890","5001","10002","2001",
"5596091","5001","10002","2002",
"5596091","5001","10002","2001",
"5595992","5001","10002","2002",
"5596235","5001","10002","2001",
"5595251","5001","10002","2002",
"5595251","5001","10002","2001",
"5594804","5001","10002","2001",
"5595740","5001","10002","2001",
"5595650","5001","10002","2002",
"5595871","5001","10002","2002",
"5595996","5001","10002","2002",
"5595996","5001","10002","2001",
"5596447","5001","10002","2002",
"5594904","5001","10002","2001",
"5590278","5001","10002","2002",
"5596322","5001","10002","2002",
"5595508","5001","10002","2001",
"5594776","5001","10002","2001",
"5595146","5001","10002","2002",
"5595146","5001","10002","2001",
"5595143","5001","10002","2002",
"5595128","5001","10002","2002",
"5596454","5001","10002","2002",
"5596086","5001","10002","2001",
"5595865","5001","10002","2001",
"5590335","5001","10002","2002",
"5590337","5001","10002","2001",
"5591144","5001","10002","2001",
"5595891","5001","10002","2001",
"5589017","5001","10002","2001",
"5598559","5001","10002","2002",
"5591705","5001","10002","2002",
"5591210","5001","10002","2001",
"5591880","5001","10002","2002",
"5591870","5001","10002","2002",
"5588516","5001","10002","2002",
"5588547","5001","10002","2001",
"5595886","5001","10002","2002",
"5594966","5001","10002","2002",
"5589024","5001","10002","2001",
"5595068","5001","10002","2002",
"5595894","5001","10002","2001",
"5595883","5001","10002","2001",
"5591941","5001","10002","2001",
"5591809","5001","10002","2002",
"5591445","5001","10002","2002",
"5591445","5001","10002","2001",
"5591149","5001","10002","2002",
"5589018","5001","10002","2001",
"5591802","5001","10002","2001",
"5591218","5001","10002","2001",
"5592038","5001","10002","2001",
